                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    272,                0.80323,                0.46896,                0.94822,                0.90452,                 0.9061,                0.95462,                0.66558,                 1.1051,                0.59412,                 1.0369,             0.00081293,             0.00081293,             0.00081293
                    273,                0.78465,                0.48123,                0.94283,                0.90145,                 0.8855,                0.94398,                 0.6413,                  1.101,                 0.5543,                 1.0145,             0.00081183,             0.00081183,             0.00081183
                    274,                0.81449,                0.47453,                0.96775,                 0.8947,                0.91941,                0.96526,                0.64331,                 1.1242,                0.56769,                 1.0225,             0.00081073,             0.00081073,             0.00081073
                    275,                0.75883,                0.48075,                0.93755,                0.93483,                0.89451,                 0.9542,                0.66332,                 1.0554,                0.57195,                0.98983,             0.00080963,             0.00080963,             0.00080963
                    276,                0.86911,                0.51462,                0.99363,                 0.9284,                0.88638,                0.93427,                0.65048,                 1.0506,                0.55823,                0.97626,             0.00080853,             0.00080853,             0.00080853
                    277,                 0.8158,                0.49211,                0.96615,                0.93565,                0.87276,                0.93011,                 0.6358,                 1.1324,                0.56895,                 1.0302,             0.00080743,             0.00080743,             0.00080743
                    278,                0.78979,                0.47567,                0.94713,                0.93625,                0.83714,                 0.9351,                0.63956,                  1.087,                0.57114,                  1.023,             0.00080633,             0.00080633,             0.00080633
                    279,                0.81731,                0.48394,                0.96515,                0.84349,                0.93034,                0.95159,                0.64359,                 1.0931,                0.56963,                 1.0238,             0.00080523,             0.00080523,             0.00080523
                    280,                0.80764,                 0.4849,                0.95986,                0.93691,                0.88676,                0.94744,                0.65658,                 1.0945,                 0.5892,                 1.0281,             0.00080413,             0.00080413,             0.00080413
                    281,                0.79077,                0.47724,                0.93792,                0.92326,                  0.898,                0.93252,                0.64384,                 1.0699,                0.55422,                 1.0216,             0.00080303,             0.00080303,             0.00080303
                    282,                0.76098,                 0.4621,                0.93434,                 0.9175,                0.88298,                0.89941,                0.62742,                 1.0104,                0.56506,                0.98128,             0.00080193,             0.00080193,             0.00080193
                    283,                0.81846,                0.49381,                0.95148,                0.87931,                0.89796,                0.91425,                0.61553,                  1.023,                0.56365,                0.97952,             0.00080083,             0.00080083,             0.00080083
                    284,                0.80815,                0.48183,                0.95037,                0.92913,                0.90457,                0.95227,                0.64731,                 1.0567,                0.53097,                 1.0034,             0.00079973,             0.00079973,             0.00079973
                    285,                0.78193,                 0.4811,                0.93336,                0.95098,                0.87583,                0.95283,                0.65208,                 1.0042,                0.52237,                0.98013,             0.00079863,             0.00079863,             0.00079863
                    286,                0.80512,                0.49066,                0.95145,                0.91549,                0.89234,                0.93824,                 0.6514,                 0.9776,                0.52607,                0.98418,             0.00079753,             0.00079753,             0.00079753
                    287,                0.75766,                0.45869,                0.94079,                0.96096,                0.86636,                 0.9345,                0.63156,                 1.0715,                0.54094,                0.99985,             0.00079643,             0.00079643,             0.00079643
                    288,                0.78821,                0.47363,                 0.9552,                0.93643,                0.89022,                 0.9495,                0.66175,                 1.0727,                0.53967,                 1.0266,             0.00079533,             0.00079533,             0.00079533
                    289,                0.79678,                0.48108,                0.95232,                0.93043,                0.86874,                0.92603,                0.64657,                 1.0889,                0.51231,                  1.011,             0.00079423,             0.00079423,             0.00079423
                    290,                0.78842,                0.46906,                0.95253,                0.92562,                0.89483,                0.93706,                0.64531,                 1.0513,                0.52223,                0.99125,             0.00079313,             0.00079313,             0.00079313
                    291,                0.78732,                0.47631,                0.95976,                0.95376,                0.87833,                0.92837,                0.64872,                 1.0495,                0.53542,                0.99415,             0.00079203,             0.00079203,             0.00079203
                    292,                0.75499,                0.45695,                0.92339,                0.97565,                0.81694,                0.90517,                0.63023,                 1.0629,                0.57257,                 1.0011,             0.00079093,             0.00079093,             0.00079093
                    293,                0.76819,                0.45868,                0.95748,                0.97347,                0.83964,                0.92946,                0.63535,                 1.0595,                0.55715,                  1.002,             0.00078983,             0.00078983,             0.00078983
                    294,                0.78566,                0.47399,                0.94916,                0.94206,                0.84363,                0.92285,                0.64554,                 1.0505,                 0.5395,                 1.0196,             0.00078873,             0.00078873,             0.00078873
                    295,                0.77992,                 0.4723,                0.92906,                0.83337,                0.89752,                0.90664,                0.61065,                 1.1509,                0.55573,                 1.0422,             0.00078763,             0.00078763,             0.00078763
                    296,                0.78642,                0.47064,                0.93711,                0.89604,                0.88243,                0.92151,                0.63071,                 1.1114,                0.53489,                 1.0383,             0.00078653,             0.00078653,             0.00078653
                    297,                0.76169,                0.48215,                0.94557,                0.93761,                0.84885,                0.92105,                0.63751,                 1.1189,                0.52866,                 1.0321,             0.00078543,             0.00078543,             0.00078543
                    298,                 0.8003,                0.48265,                0.95381,                0.95864,                0.85552,                0.92989,                0.64495,                 1.0813,                0.57145,                 1.0185,             0.00078433,             0.00078433,             0.00078433
                    299,                0.77358,                0.47261,                0.93836,                0.94493,                0.83359,                0.92268,                0.62451,                 1.1007,                0.57128,                 1.0312,             0.00078323,             0.00078323,             0.00078323
                    300,                0.77206,                0.46417,                 0.9267,                0.91731,                 0.8522,                0.92424,                0.63546,                 1.1097,                0.56092,                 1.0144,             0.00078213,             0.00078213,             0.00078213
                    301,                0.79424,                0.48722,                0.95372,                0.94607,                0.88472,                0.93519,                0.64166,                 1.0912,                0.53814,                 1.0076,             0.00078103,             0.00078103,             0.00078103
                    302,                0.76454,                0.48858,                0.93002,                0.93639,                0.91154,                0.94066,                0.64654,                 1.0982,                0.59059,                 1.0268,             0.00077993,             0.00077993,             0.00077993
                    303,                0.74907,                0.47283,                0.94764,                0.95332,                0.86818,                0.94205,                0.66546,                  1.016,                0.58952,                 1.0092,             0.00077883,             0.00077883,             0.00077883
                    304,                0.76606,                 0.4679,                0.93842,                0.94688,                0.87531,                0.95188,                0.66738,                 1.0211,                0.55106,                0.99169,             0.00077773,             0.00077773,             0.00077773
                    305,                0.78448,                0.47652,                0.95133,                0.96832,                0.88518,                0.95749,                0.63644,                 1.0978,                0.51069,                0.99856,             0.00077663,             0.00077663,             0.00077663
                    306,                0.74771,                0.47362,                0.94166,                0.94712,                0.89508,                0.95822,                0.64376,                 1.0959,                 0.5488,                 1.0072,             0.00077553,             0.00077553,             0.00077553
                    307,                0.77075,                0.46918,                0.94527,                0.91729,                0.90093,                0.93217,                0.65258,                 1.1043,                0.53189,                 1.0237,             0.00077443,             0.00077443,             0.00077443
                    308,                0.77757,                0.46817,                0.94182,                0.91024,                0.90993,                0.94698,                0.65138,                 1.1009,                0.55035,                 1.0333,             0.00077333,             0.00077333,             0.00077333
                    309,                0.78253,                 0.4661,                0.95973,                0.95001,                0.90637,                0.93899,                0.64205,                  1.132,                0.54645,                 1.0312,             0.00077223,             0.00077223,             0.00077223
                    310,                0.69333,                0.43189,                0.92085,                0.95901,                0.92422,                0.94955,                0.65392,                 1.0919,                0.54425,                 1.0131,             0.00077113,             0.00077113,             0.00077113
                    311,                0.76756,                0.46059,                0.95473,                0.95392,                0.92305,                0.95243,                0.63788,                 1.1136,                0.53751,                 1.0326,             0.00077003,             0.00077003,             0.00077003
                    312,                0.77539,                0.46975,                0.97172,                0.91946,                0.92808,                0.96499,                0.65792,                 1.0841,                0.53747,                 1.0243,             0.00076893,             0.00076893,             0.00076893
                    313,                0.77128,                 0.4687,                0.93773,                0.92668,                0.89859,                0.95047,                0.65488,                 1.0516,                0.53149,                 1.0005,             0.00076783,             0.00076783,             0.00076783
                    314,                0.75877,                0.45502,                0.91123,                0.91437,                0.90624,                0.95679,                0.66707,                 1.0745,                0.52001,                  1.001,             0.00076673,             0.00076673,             0.00076673
                    315,                0.75205,                0.45143,                0.94323,                0.94941,                 0.8638,                0.93489,                 0.6439,                 1.0927,                 0.5314,                 1.0146,             0.00076563,             0.00076563,             0.00076563
                    316,                0.79844,                0.46621,                0.97636,                 0.9496,                0.84721,                0.89656,                0.62516,                 1.1459,                0.58326,                  1.035,             0.00076453,             0.00076453,             0.00076453
                    317,                0.76698,                 0.4639,                0.93924,                0.96479,                0.82374,                0.93004,                0.62971,                 1.1422,                0.54665,                 1.0176,             0.00076343,             0.00076343,             0.00076343
                    318,                0.77223,                0.45728,                 0.9457,                0.94018,                0.90196,                0.94264,                0.65428,                 1.0629,                0.49526,                0.99236,             0.00076233,             0.00076233,             0.00076233
                    319,                0.75295,                0.44593,                0.95627,                0.89673,                0.92312,                0.96648,                0.66616,                 1.0266,                0.48875,                0.99204,             0.00076123,             0.00076123,             0.00076123
                    320,                0.76157,                 0.4458,                0.95203,                0.91487,                0.90177,                0.94431,                0.65574,                 1.0366,                0.51882,                 0.9888,             0.00076014,             0.00076014,             0.00076014
                    321,                 0.7507,                0.45027,                0.96067,                0.93468,                 0.8865,                0.94167,                0.65325,                 1.0525,                0.51209,                0.99564,             0.00075904,             0.00075904,             0.00075904
                    322,                0.73798,                0.45334,                0.93458,                0.89909,                0.89798,                0.93854,                0.65566,                 1.0222,                0.50485,                0.98475,             0.00075794,             0.00075794,             0.00075794
                    323,                0.73122,                 0.4387,                0.94463,                0.91238,                0.89716,                0.92627,                0.63707,                 1.0791,                0.53878,                0.99318,             0.00075684,             0.00075684,             0.00075684
                    324,                0.73843,                0.45019,                0.91483,                0.88628,                0.89271,                0.92413,                0.65751,                 1.0689,                0.51851,                0.97714,             0.00075574,             0.00075574,             0.00075574
                    325,                0.75804,                0.45549,                0.94074,                0.89186,                0.86553,                0.90883,                0.64381,                 1.0171,                0.53034,                 0.9633,             0.00075464,             0.00075464,             0.00075464
                    326,                0.76041,                 0.4501,                0.95202,                0.88687,                0.90206,                0.92951,                0.64245,                 1.0252,                0.52366,                0.97922,             0.00075354,             0.00075354,             0.00075354
                    327,                0.73357,                0.43971,                0.93232,                0.90007,                0.89719,                 0.9321,                0.63036,                 1.0616,                0.55762,                 1.0018,             0.00075244,             0.00075244,             0.00075244
                    328,                0.72717,                0.44526,                0.92504,                 0.8963,                0.89803,                0.92839,                0.64166,                 1.0832,                  0.549,                 1.0019,             0.00075134,             0.00075134,             0.00075134
                    329,                0.72886,                0.44756,                0.93338,                0.93693,                0.90296,                0.93755,                 0.6339,                 1.1301,                0.56408,                 1.0242,             0.00075024,             0.00075024,             0.00075024
                    330,                 0.7626,                0.46142,                0.92592,                0.92021,                0.85499,                 0.9211,                0.62026,                 1.0972,                0.55425,                 1.0166,             0.00074914,             0.00074914,             0.00074914
                    331,                0.73688,                0.44213,                0.91846,                0.91445,                0.85395,                0.92483,                0.64326,                 1.0168,                0.49025,                0.99371,             0.00074804,             0.00074804,             0.00074804
                    332,                0.75433,                0.46337,                0.94358,                0.92674,                0.87443,                0.93097,                0.64678,                 1.0562,                0.48802,                0.99071,             0.00074694,             0.00074694,             0.00074694
                    333,                0.75353,                0.45635,                0.94096,                0.94173,                0.87674,                0.93424,                0.65938,                 1.0747,                 0.5147,                 1.0059,             0.00074584,             0.00074584,             0.00074584
                    334,                0.73732,                0.43102,                0.92027,                0.94906,                0.88511,                0.94056,                0.64801,                 1.0449,                0.52017,                0.99393,             0.00074474,             0.00074474,             0.00074474
                    335,                 0.7179,                0.45587,                0.93895,                0.95924,                0.88118,                0.93475,                0.66102,                 1.0864,                0.51398,                 1.0087,             0.00074364,             0.00074364,             0.00074364
                    336,                0.71375,                0.44232,                0.95704,                0.93889,                 0.8908,                0.94365,                0.65599,                 1.0769,                0.49162,                 1.0116,             0.00074254,             0.00074254,             0.00074254
                    337,                0.69786,                0.43996,                0.93256,                0.95782,                0.88222,                0.95497,                0.65516,                 1.0295,                 0.5057,                 1.0016,             0.00074144,             0.00074144,             0.00074144
                    338,                0.69222,                0.42298,                0.92701,                0.95128,                0.89212,                0.94532,                 0.6515,                 1.0752,                0.53441,                 1.0007,             0.00074034,             0.00074034,             0.00074034
                    339,                0.69932,                 0.4152,                 0.9109,                0.93843,                0.89508,                0.94945,                0.64191,                 1.0695,                 0.5179,                 1.0303,             0.00073924,             0.00073924,             0.00073924
                    340,                0.73649,                0.41614,                0.93869,                0.92542,                0.88932,                0.94507,                0.66031,                  1.061,                0.53499,                 1.0171,             0.00073814,             0.00073814,             0.00073814
                    341,                0.73835,                0.46179,                0.93088,                0.90656,                0.89863,                0.94708,                0.67494,                 1.0056,                0.50662,                0.98782,             0.00073704,             0.00073704,             0.00073704
                    342,                0.72104,                0.44641,                0.92474,                0.89974,                0.87362,                0.93815,                0.66174,                 1.0053,                0.53068,                 0.9865,             0.00073594,             0.00073594,             0.00073594
                    343,                0.73652,                0.43314,                0.92112,                0.93698,                0.88645,                0.96655,                0.67906,                0.98203,                0.47735,                 0.9637,             0.00073484,             0.00073484,             0.00073484
                    344,                0.73319,                0.44591,                0.93464,                0.94323,                 0.8922,                 0.9572,                0.68014,                0.99595,                0.50421,                0.98438,             0.00073374,             0.00073374,             0.00073374
                    345,                0.71588,                0.43073,                0.94262,                0.90417,                0.91026,                0.95097,                0.66539,                 1.0398,                0.55527,                0.99748,             0.00073264,             0.00073264,             0.00073264
                    346,                0.72306,                0.43769,                0.93813,                0.95864,                0.85522,                0.93999,                 0.6521,                 1.0359,                0.52337,                0.99885,             0.00073154,             0.00073154,             0.00073154
                    347,                0.70828,                0.42642,                0.91748,                0.92771,                0.91012,                0.94221,                0.65085,                 1.0654,                0.54028,                 1.0081,             0.00073044,             0.00073044,             0.00073044
                    348,                0.71509,                0.45343,                0.93792,                0.92463,                0.92409,                0.94971,                0.66466,                 1.0447,                0.51591,                0.98909,             0.00072934,             0.00072934,             0.00072934
                    349,                0.69924,                0.41498,                0.93369,                0.94502,                 0.9053,                0.95414,                0.67012,                 1.0397,                0.48722,                0.97205,             0.00072824,             0.00072824,             0.00072824
                    350,                0.71332,                0.42848,                0.92317,                0.93372,                0.89369,                0.94719,                0.65007,                 1.0305,                0.50257,                0.98321,             0.00072714,             0.00072714,             0.00072714
                    351,                0.72309,                0.42059,                0.94918,                0.94308,                0.87329,                0.95006,                 0.6583,                 1.0604,                0.53232,                0.99678,             0.00072604,             0.00072604,             0.00072604
                    352,                0.68294,                0.42013,                0.91751,                0.94398,                0.85603,                0.94929,                0.65995,                 1.0564,                 0.5523,                0.99454,             0.00072494,             0.00072494,             0.00072494
                    353,                0.69797,                0.43447,                0.93036,                0.91824,                0.89963,                0.95449,                 0.6805,                 1.0071,                0.50757,                0.98582,             0.00072384,             0.00072384,             0.00072384
                    354,                0.69267,                0.42453,                0.91743,                0.89944,                0.90499,                0.94716,                0.67567,                  1.006,                0.50822,                0.99076,             0.00072274,             0.00072274,             0.00072274
                    355,                0.70106,                0.42388,                0.90641,                 0.9446,                 0.8873,                 0.9514,                0.65905,                 1.0522,                0.52092,                 1.0064,             0.00072164,             0.00072164,             0.00072164
                    356,                0.70817,                0.43569,                0.92926,                0.91455,                0.87443,                0.90466,                0.64383,                 1.0743,                0.51377,                 1.0077,             0.00072054,             0.00072054,             0.00072054
                    357,                0.72817,                0.44626,                0.93743,                0.87156,                0.87615,                0.88876,                   0.63,                 1.0528,                0.58204,                 1.0121,             0.00071944,             0.00071944,             0.00071944
                    358,                0.71966,                0.43442,                0.92811,                0.94348,                0.87662,                0.94116,                0.65801,                 1.0197,                0.55547,                 1.0012,             0.00071834,             0.00071834,             0.00071834
                    359,                0.69053,                0.41476,                0.91332,                0.96253,                0.88668,                0.94194,                0.65166,                 1.0595,                0.51371,                  1.002,             0.00071724,             0.00071724,             0.00071724
                    360,                0.73971,                0.43093,                0.94886,                0.96428,                0.84969,                0.93888,                0.62756,                 1.0686,                0.50906,                 1.0164,             0.00071614,             0.00071614,             0.00071614
                    361,                0.72517,                0.43648,                0.92778,                0.97928,                0.87127,                0.93343,                0.65391,                0.98304,                0.47962,                0.98901,             0.00071504,             0.00071504,             0.00071504
                    362,                0.71431,                 0.4145,                0.92163,                0.96696,                0.87361,                0.94237,                0.64724,                 1.0104,                0.51042,                 1.0005,             0.00071394,             0.00071394,             0.00071394
                    363,                0.73499,                0.44906,                0.92881,                0.93732,                0.84827,                0.93784,                0.63454,                 1.0641,                0.56247,                 1.0325,             0.00071284,             0.00071284,             0.00071284
                    364,                 0.7251,                 0.4345,                 0.9374,                0.94478,                0.85553,                 0.9372,                0.63662,                 1.0372,                0.51415,                  1.011,             0.00071174,             0.00071174,             0.00071174
                    365,                0.74474,                0.44737,                0.94427,                0.85939,                0.86328,                0.91787,                0.64138,                 1.0147,                0.52167,                 1.0076,             0.00071064,             0.00071064,             0.00071064
                    366,                0.70781,                0.41926,                0.92377,                  0.848,                0.89918,                0.90843,                0.64069,                 1.0746,                 0.5367,                 1.0196,             0.00070954,             0.00070954,             0.00070954
                    367,                0.72161,                0.43486,                0.92345,                0.91292,                0.85976,                0.92807,                0.65034,                 1.0585,                0.52428,                 1.0148,             0.00070844,             0.00070844,             0.00070844
                    368,                0.67058,                0.40538,                0.90473,                0.88077,                0.88125,                0.93114,                0.64723,                 1.0596,                0.51163,                 1.0043,             0.00070734,             0.00070734,             0.00070734
                    369,                0.71316,                0.41748,                0.92821,                0.84961,                0.92199,                0.93658,                0.64757,                 1.0497,                0.48346,                 1.0115,             0.00070624,             0.00070624,             0.00070624
                    370,                0.66982,                0.40589,                0.92863,                0.88293,                0.88214,                0.92987,                0.64687,                 1.0641,                0.52035,                 1.0135,             0.00070514,             0.00070514,             0.00070514
                    371,                0.71508,                0.43722,                 0.9331,                0.91529,                0.85852,                0.91044,                0.62935,                  1.053,                0.52933,                 1.0217,             0.00070404,             0.00070404,             0.00070404
                    372,                 0.7203,                0.43032,                0.92104,                0.93019,                 0.8711,                0.93872,                0.63895,                 1.0509,                0.51658,                 1.0199,             0.00070294,             0.00070294,             0.00070294
                    373,                0.70336,                 0.4306,                0.91894,                0.96921,                0.83429,                0.93402,                 0.6582,                 1.0259,                0.55949,                 0.9864,             0.00070184,             0.00070184,             0.00070184
                    374,                0.68961,                0.42488,                0.91351,                0.89036,                0.92397,                0.94598,                0.64621,                 1.0336,                0.58205,                0.98684,             0.00070074,             0.00070074,             0.00070074
                    375,                0.68623,                0.41934,                0.90714,                0.88961,                0.92093,                 0.9256,                0.63469,                 1.0621,                0.60386,                 1.0068,             0.00069964,             0.00069964,             0.00069964
                    376,                0.70049,                0.44026,                0.91411,                0.89549,                0.91536,                0.94303,                0.64518,                 1.0598,                0.55469,                 1.0121,             0.00069854,             0.00069854,             0.00069854
                    377,                0.69595,                 0.4357,                0.92379,                0.90617,                0.89741,                 0.9495,                 0.6608,                  1.032,                 0.4902,                0.99087,             0.00069744,             0.00069744,             0.00069744
                    378,                0.69456,                0.42938,                 0.9355,                0.89078,                0.91211,                 0.9445,                0.64409,                 1.0321,                0.52966,                0.98001,             0.00069634,             0.00069634,             0.00069634
                    379,                0.74002,                0.43705,                0.93894,                0.90637,                0.90543,                0.94307,                0.64604,                 1.0376,                0.52307,                0.97798,             0.00069524,             0.00069524,             0.00069524
                    380,                0.69659,                0.41902,                 0.9298,                0.89795,                 0.9032,                0.94039,                0.65352,                 1.0247,                0.49771,                0.97034,             0.00069414,             0.00069414,             0.00069414
                    381,                 0.7155,                0.41796,                0.92137,                0.88547,                0.93142,                 0.9453,                0.65946,                  1.063,                0.52636,                 1.0052,             0.00069304,             0.00069304,             0.00069304
                    382,                0.74597,                 0.4436,                0.91482,                0.94796,                  0.852,                0.94041,                0.66627,                 1.0518,                0.49249,                 1.0175,             0.00069194,             0.00069194,             0.00069194
                    383,                0.70322,                0.41665,                0.92296,                 0.9678,                0.85565,                0.94391,                0.67323,                 1.0373,                0.48984,                0.98792,             0.00069084,             0.00069084,             0.00069084
                    384,                0.69871,                0.40889,                0.92627,                0.96631,                0.84494,                0.94227,                0.67493,                 1.0408,                0.50682,                0.98348,             0.00068974,             0.00068974,             0.00068974
                    385,                0.70961,                0.44266,                0.93301,                0.96405,                0.83866,                0.94723,                0.65417,                 1.0741,                0.50581,                0.99523,             0.00068864,             0.00068864,             0.00068864
                    386,                0.71313,                0.42591,                0.90606,                0.95932,                0.84917,                0.94529,                 0.6372,                  1.089,                0.49393,                 1.0119,             0.00068754,             0.00068754,             0.00068754
                    387,                0.70716,                0.42022,                0.90665,                0.91268,                0.89375,                0.94703,                 0.6397,                  1.078,                0.49755,                 1.0229,             0.00068644,             0.00068644,             0.00068644
                    388,                0.69881,                0.42191,                0.90439,                0.93485,                0.85666,                0.94815,                0.64813,                 1.0391,                0.52314,                0.99382,             0.00068534,             0.00068534,             0.00068534
                    389,                0.70614,                0.40652,                 0.9343,                0.87293,                 0.9218,                0.94811,                0.65676,                 1.0138,                0.49315,                0.97142,             0.00068424,             0.00068424,             0.00068424
                    390,                0.69522,                0.40698,                0.89875,                 0.8938,                0.86584,                0.90406,                0.63548,                 1.0355,                0.49428,                0.98697,             0.00068314,             0.00068314,             0.00068314
                    391,                0.71682,                0.42436,                0.93689,                0.91841,                0.88542,                0.94411,                0.65928,                 1.0018,                0.47254,                0.98819,             0.00068204,             0.00068204,             0.00068204
                    392,                0.69763,                 0.4104,                0.92925,                0.88736,                0.89917,                0.94115,                0.66421,                0.98799,                0.46198,                0.96687,             0.00068094,             0.00068094,             0.00068094
                    393,                0.68969,                 0.4151,                0.90775,                0.82775,                0.90359,                0.91884,                0.65996,                  1.009,                0.50277,                0.97751,             0.00067984,             0.00067984,             0.00067984
                    394,                0.69065,                0.41791,                0.92932,                0.91633,                0.86218,                 0.9375,                0.65244,                 1.0204,                0.51328,                0.98637,             0.00067874,             0.00067874,             0.00067874
                    395,                0.69626,                0.42115,                0.91008,                0.88453,                0.95579,                0.95776,                0.67919,                0.96026,                0.47342,                0.95851,             0.00067764,             0.00067764,             0.00067764
                    396,                0.67865,                0.40882,                0.90487,                0.89707,                 0.9484,                0.95851,                0.67733,                0.97335,                0.47087,                0.95903,             0.00067654,             0.00067654,             0.00067654
                    397,                 0.6944,                0.41904,                0.92334,                0.87616,                  0.909,                0.94457,                0.66528,                 1.0393,                0.49332,                0.97704,             0.00067544,             0.00067544,             0.00067544
                    398,                0.67272,                0.40892,                0.92935,                0.94813,                0.86092,                0.92652,                0.67175,                 1.0298,                 0.4912,                0.98247,             0.00067434,             0.00067434,             0.00067434
                    399,                0.67436,                0.40946,                0.91381,                 0.9543,                0.87452,                0.96353,                0.67249,                 1.0541,                0.49286,                0.99254,             0.00067324,             0.00067324,             0.00067324
                    400,                0.69012,                0.40169,                0.89775,                0.89953,                0.92254,                0.96038,                0.66791,                 1.0613,                  0.506,                0.99758,             0.00067214,             0.00067214,             0.00067214
                    401,                0.71284,                0.42833,                 0.9147,                0.84493,                0.89918,                0.90584,                0.66107,                 1.0183,                0.51451,                0.98424,             0.00067104,             0.00067104,             0.00067104
                    402,                0.70393,                0.41507,                0.90951,                0.84418,                0.92706,                0.92919,                0.67311,                0.96954,                0.46587,                0.95543,             0.00066994,             0.00066994,             0.00066994
                    403,                0.68307,                0.41051,                0.91064,                0.85586,                0.90255,                0.93294,                0.66381,                0.97527,                0.50124,                 0.9646,             0.00066884,             0.00066884,             0.00066884
                    404,                0.68445,                0.40995,                0.92535,                0.89886,                0.87987,                 0.9393,                0.67395,                 1.0013,                0.50976,                0.96439,             0.00066774,             0.00066774,             0.00066774
                    405,                0.67875,                0.40867,                0.90884,                0.88803,                0.89374,                0.93926,                0.67536,                 1.0452,                 0.5064,                0.99568,             0.00066664,             0.00066664,             0.00066664
