                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    304,                 0.9188,                0.57224,                0.99886,                0.87669,                0.85988,                0.88394,                0.57749,                 1.2007,                0.64858,                 1.0654,             0.00077773,             0.00077773,             0.00077773
                    305,                0.91281,                0.57177,                0.99679,                  0.939,                0.76065,                0.88465,                0.60624,                 1.1185,                 0.6158,                 1.0457,             0.00077663,             0.00077663,             0.00077663
                    306,                0.88801,                0.56055,                 1.0019,                 0.8874,                0.84768,                0.89408,                0.61534,                  1.103,                0.63671,                 1.0433,             0.00077553,             0.00077553,             0.00077553
                    307,                 0.8835,                 0.5535,                0.99452,                0.89821,                0.84124,                0.88864,                  0.599,                 1.0614,                0.61398,                 1.0212,             0.00077443,             0.00077443,             0.00077443
                    308,                0.90381,                0.54966,                0.98675,                0.85375,                0.86748,                0.89969,                0.60918,                 1.1297,                 0.6089,                 1.0304,             0.00077333,             0.00077333,             0.00077333
                    309,                0.90843,                 0.5621,                 1.0128,                 0.8593,                0.83654,                 0.8757,                0.60213,                 1.0989,                0.59959,                 1.0276,             0.00077223,             0.00077223,             0.00077223
                    310,                0.88616,                0.54525,                0.98954,                0.87922,                0.83051,                0.87956,                0.60693,                 1.0553,                0.60767,                 1.0282,             0.00077113,             0.00077113,             0.00077113
                    311,                0.90622,                0.56461,                 1.0082,                0.87834,                0.79938,                0.87066,                0.58138,                 1.0857,                0.63117,                 1.0287,             0.00077003,             0.00077003,             0.00077003
                    312,                0.91175,                0.56191,                  1.023,                0.85813,                0.83532,                0.89823,                0.60524,                 1.0494,                0.61028,                 1.0287,             0.00076893,             0.00076893,             0.00076893
                    313,                0.93273,                 0.5567,                 1.0104,                0.88359,                0.80925,                0.89372,                0.59155,                 1.0945,                0.60297,                 1.0433,             0.00076783,             0.00076783,             0.00076783
                    314,                0.88387,                0.54148,                0.95642,                 0.8423,                0.82789,                0.87791,                 0.5787,                 1.1428,                0.59096,                 1.0513,             0.00076673,             0.00076673,             0.00076673
                    315,                0.88682,                0.53864,                0.98912,                 0.8354,                0.86395,                0.88763,                 0.5825,                 1.1282,                0.55906,                 1.0418,             0.00076563,             0.00076563,             0.00076563
                    316,                0.89521,                0.55338,                 1.0223,                0.81882,                0.86063,                0.88385,                0.59003,                 1.1244,                0.59784,                 1.0524,             0.00076453,             0.00076453,             0.00076453
                    317,                0.90722,                0.56959,                 1.0038,                0.88148,                0.79267,                0.87984,                0.58722,                 1.1553,                0.66076,                 1.0564,             0.00076343,             0.00076343,             0.00076343
                    318,                0.91287,                0.55978,                      1,                0.95623,                0.80578,                0.90874,                0.62396,                 1.0484,                0.59738,                  1.032,             0.00076233,             0.00076233,             0.00076233
                    319,                0.89706,                0.55873,                 1.0151,                0.88789,                0.86922,                0.91774,                0.62955,                  1.034,                0.57833,                 1.0158,             0.00076123,             0.00076123,             0.00076123
                    320,                0.89119,                0.55581,                0.99695,                0.85099,                0.88192,                0.89711,                0.62309,                0.98965,                0.61774,                 1.0162,             0.00076014,             0.00076014,             0.00076014
                    321,                0.92704,                0.56635,                 1.0261,                0.91868,                 0.8403,                0.88806,                0.62376,                 1.0231,                0.60387,                 1.0286,             0.00075904,             0.00075904,             0.00075904
                    322,                0.88709,                0.57196,                0.99782,                0.87291,                0.84421,                0.89008,                0.60276,                 1.0421,                0.62072,                 1.0316,             0.00075794,             0.00075794,             0.00075794
                    323,                0.89601,                0.54383,                0.99943,                0.89299,                0.79705,                0.86808,                0.58458,                  1.029,                 0.5801,                 1.0199,             0.00075684,             0.00075684,             0.00075684
                    324,                0.89398,                0.55179,                0.98239,                0.91524,                0.82026,                0.87821,                0.59687,                 1.0421,                0.57292,                 1.0233,             0.00075574,             0.00075574,             0.00075574
                    325,                0.89007,                 0.5506,                0.99895,                 0.8751,                0.80237,                0.87047,                0.58817,                 1.0576,                0.64386,                  1.038,             0.00075464,             0.00075464,             0.00075464
                    326,                0.89884,                0.56653,                 1.0054,                0.81679,                0.80019,                0.86356,                0.57786,                 1.0992,                0.62224,                 1.0575,             0.00075354,             0.00075354,             0.00075354
                    327,                0.89093,                0.56756,                0.99156,                0.83652,                0.80036,                0.86766,                0.56758,                 1.0766,                0.62217,                 1.0482,             0.00075244,             0.00075244,             0.00075244
                    328,                0.87982,                0.54775,                0.98249,                0.85305,                0.80012,                0.87919,                0.59529,                 1.0727,                0.59487,                 1.0419,             0.00075134,             0.00075134,             0.00075134
                    329,                0.92047,                0.56446,                0.99718,                0.96206,                0.79573,                0.90501,                 0.5955,                  1.117,                0.61452,                 1.0537,             0.00075024,             0.00075024,             0.00075024
                    330,                0.90238,                0.56565,                0.98083,                0.93298,                0.83876,                 0.9156,                0.60109,                 1.0988,                0.62362,                 1.0525,             0.00074914,             0.00074914,             0.00074914
                    331,                0.88835,                0.54942,                0.97475,                0.91311,                 0.8342,                 0.8979,                0.59363,                 1.1058,                0.61286,                 1.0574,             0.00074804,             0.00074804,             0.00074804
                    332,                0.90311,                0.55097,                 1.0045,                0.87265,                0.84264,                0.87815,                 0.6088,                 1.0685,                0.56569,                 1.0352,             0.00074694,             0.00074694,             0.00074694
                    333,                0.94955,                0.55979,                 1.0193,                0.88043,                0.83372,                0.88071,                0.60757,                 1.0743,                0.58926,                 1.0361,             0.00074584,             0.00074584,             0.00074584
                    334,                0.87323,                0.52709,                0.97809,                0.86199,                0.88989,                0.90549,                 0.6155,                 1.0649,                0.60082,                 1.0149,             0.00074474,             0.00074474,             0.00074474
                    335,                0.85174,                0.54323,                0.99704,                0.89884,                 0.8469,                0.91077,                0.61756,                 1.0476,                0.56631,                 1.0271,             0.00074364,             0.00074364,             0.00074364
                    336,                0.89764,                0.56598,                 1.0265,                0.93194,                0.86917,                0.94214,                0.61265,                 1.1376,                0.58519,                 1.0652,             0.00074254,             0.00074254,             0.00074254
                    337,                0.91072,                0.56085,                 1.0054,                0.94745,                0.82017,                0.88853,                0.58886,                 1.1211,                0.61188,                 1.0461,             0.00074144,             0.00074144,             0.00074144
                    338,                0.88016,                0.54887,                0.99878,                0.93258,                0.84609,                0.90002,                 0.6043,                 1.1106,                0.60903,                  1.058,             0.00074034,             0.00074034,             0.00074034
                    339,                0.89577,                0.52655,                0.98244,                0.91718,                0.83928,                0.91151,                0.60697,                  1.151,                 0.5959,                 1.0459,             0.00073924,             0.00073924,             0.00073924
                    340,                0.89118,                0.54085,                 0.9917,                0.97476,                0.82604,                 0.9019,                0.60095,                 1.0471,                0.59611,                 1.0302,             0.00073814,             0.00073814,             0.00073814
                    341,                0.89758,                0.55641,                0.99665,                0.94136,                0.87517,                0.91788,                0.61105,                 1.0607,                0.58449,                 1.0214,             0.00073704,             0.00073704,             0.00073704
                    342,                0.88638,                0.53278,                0.98538,                0.91235,                0.87815,                0.92999,                 0.6238,                0.97589,                0.52908,                0.98739,             0.00073594,             0.00073594,             0.00073594
                    343,                0.87226,                0.52163,                0.98001,                 0.9149,                0.89207,                0.92749,                0.62655,                0.94296,                0.52293,                0.97671,             0.00073484,             0.00073484,             0.00073484
                    344,                0.87687,                0.56607,                0.97552,                0.85111,                0.90815,                0.91244,                0.60652,                 1.0605,                0.59856,                 1.0085,             0.00073374,             0.00073374,             0.00073374
                    345,                0.87866,                0.54671,                 1.0042,                0.79623,                0.83688,                 0.8653,                0.58421,                0.96931,                0.61545,                0.99159,             0.00073264,             0.00073264,             0.00073264
                    346,                0.87234,                0.53205,                0.98302,                0.92977,                0.80721,                0.89352,                0.58874,                  1.058,                0.58308,                 1.0207,             0.00073154,             0.00073154,             0.00073154
                    347,                0.87664,                0.52431,                0.96734,                0.82045,                0.88262,                0.91198,                0.61022,                0.95133,                0.53344,                0.98325,             0.00073044,             0.00073044,             0.00073044
                    348,                0.85989,                0.56069,                0.98797,                0.90509,                0.81988,                0.90403,                0.60933,                 1.0261,                0.55354,                0.99379,             0.00072934,             0.00072934,             0.00072934
                    349,                0.87159,                0.51839,                0.99503,                0.93696,                0.83656,                0.90066,                0.59582,                 1.0761,                0.55647,                 1.0142,             0.00072824,             0.00072824,             0.00072824
                    350,                0.90135,                0.54811,                0.98532,                0.89136,                0.84259,                0.88742,                0.60218,                  1.021,                0.54022,                 1.0131,             0.00072714,             0.00072714,             0.00072714
                    351,                0.88538,                0.52652,                 1.0094,                0.94596,                0.87476,                0.91649,                0.61739,                 1.1001,                0.57201,                 1.0428,             0.00072604,             0.00072604,             0.00072604
                    352,                0.83852,                0.51952,                0.97056,                0.93153,                0.86704,                 0.9252,                0.61748,                 1.0838,                0.56489,                 1.0319,             0.00072494,             0.00072494,             0.00072494
                    353,                0.87891,                0.53197,                0.99408,                0.90672,                 0.8836,                 0.9124,                0.60723,                 1.0519,                0.55931,                 1.0348,             0.00072384,             0.00072384,             0.00072384
                    354,                0.83013,                0.51873,                0.96664,                0.89403,                0.88729,                0.90018,                0.61247,                  1.053,                0.57002,                 1.0162,             0.00072274,             0.00072274,             0.00072274
                    355,                0.84921,                0.51514,                0.96109,                 0.8931,                0.85862,                0.88694,                0.60496,                0.99329,                0.56561,                 1.0059,             0.00072164,             0.00072164,             0.00072164
                    356,                0.83095,                0.52333,                0.99064,                0.94219,                0.83898,                0.89744,                0.61225,                0.98117,                0.54683,                0.98922,             0.00072054,             0.00072054,             0.00072054
                    357,                0.87871,                0.53831,                0.99011,                0.95121,                0.84949,                0.91263,                0.61229,                 1.0454,                0.58295,                  1.022,             0.00071944,             0.00071944,             0.00071944
                    358,                0.90164,                0.53954,                0.99507,                0.93473,                0.81733,                0.89922,                0.59774,                  1.032,                0.55996,                 1.0136,             0.00071834,             0.00071834,             0.00071834
                    359,                0.88902,                0.53524,                0.98662,                0.90403,                0.85209,                0.88246,                0.59742,                0.99834,                0.54613,                 1.0042,             0.00071724,             0.00071724,             0.00071724
                    360,                 0.8945,                0.54161,                 1.0006,                0.93442,                0.79525,                0.88598,                0.59644,                0.97517,                0.54601,                 0.9979,             0.00071614,             0.00071614,             0.00071614
                    361,                0.88553,                0.55157,                0.99707,                0.91809,                0.80208,                0.88239,                0.61403,                0.93001,                0.52909,                0.97107,             0.00071504,             0.00071504,             0.00071504
                    362,                0.86905,                0.52031,                 0.9856,                0.91698,                  0.817,                0.88034,                0.61268,                0.98221,                0.54471,                0.98508,             0.00071394,             0.00071394,             0.00071394
                    363,                0.89245,                0.53518,                0.97859,                0.90042,                0.80578,                0.87927,                0.61385,                0.95291,                0.54613,                0.99944,             0.00071284,             0.00071284,             0.00071284
                    364,                0.87091,                0.53046,                  1.003,                0.92172,                0.82328,                0.89599,                0.62934,                0.97714,                0.54291,                0.99529,             0.00071174,             0.00071174,             0.00071174
                    365,                0.86492,                0.54534,                0.98611,                0.91349,                0.83208,                0.89125,                0.62189,                 1.0389,                0.52797,                 1.0137,             0.00071064,             0.00071064,             0.00071064
                    366,                0.85787,                0.51197,                0.97959,                0.93151,                 0.8266,                0.89122,                0.60496,                 1.0543,                0.54407,                 1.0359,             0.00070954,             0.00070954,             0.00070954
                    367,                0.87231,                0.53125,                0.98104,                0.87813,                0.87189,                0.89998,                0.59338,                 1.1583,                0.56812,                   1.06,             0.00070844,             0.00070844,             0.00070844
                    368,                0.83015,                0.50733,                0.95619,                0.88566,                0.84092,                0.89068,                0.59614,                 1.0455,                0.52201,                 1.0336,             0.00070734,             0.00070734,             0.00070734
                    369,                0.84566,                0.51028,                0.97461,                0.81609,                0.85583,                0.88411,                0.60176,                 1.0576,                0.55404,                 1.0269,             0.00070624,             0.00070624,             0.00070624
                    370,                0.82355,                0.52086,                0.98519,                0.94402,                 0.7848,                0.89703,                0.60696,                 1.0364,                0.54141,                 1.0274,             0.00070514,             0.00070514,             0.00070514
                    371,                0.84882,                0.51408,                0.96972,                0.86462,                0.84967,                0.89696,                0.59335,                  1.101,                0.61537,                 1.0637,             0.00070404,             0.00070404,             0.00070404
                    372,                0.85294,                0.52128,                0.96688,                0.88735,                0.82366,                0.88851,                 0.6029,                 1.0894,                0.60195,                   1.04,             0.00070294,             0.00070294,             0.00070294
                    373,                0.85356,                0.53387,                0.97903,                0.88298,                 0.8449,                0.90196,                0.60033,                  1.066,                0.55252,                 1.0203,             0.00070184,             0.00070184,             0.00070184
                    374,                0.81383,                  0.516,                 0.9605,                0.89546,                0.83759,                0.90822,                0.61982,                 1.0002,                0.53777,                0.99974,             0.00070074,             0.00070074,             0.00070074
                    375,                0.81603,                0.50063,                0.95184,                 0.9297,                 0.8052,                0.89073,                0.63039,                 0.9699,                0.50815,                  0.985,             0.00069964,             0.00069964,             0.00069964
                    376,                0.83246,                0.50291,                0.96396,                 0.8683,                0.88772,                 0.8957,                0.61054,                 1.0292,                0.54356,                0.99568,             0.00069854,             0.00069854,             0.00069854
                    377,                0.86115,                0.51987,                0.98118,                0.85838,                0.87464,                0.88249,                0.60132,                 1.0387,                0.54102,                  1.006,             0.00069744,             0.00069744,             0.00069744
                    378,                0.84729,                0.52577,                0.99196,                0.84833,                0.89032,                0.89706,                0.61056,                 1.0464,                0.56923,                 1.0029,             0.00069634,             0.00069634,             0.00069634
                    379,                0.84517,                0.50683,                0.97024,                 0.8947,                0.83714,                0.89111,                0.59851,                 1.1247,                0.62247,                 1.0385,             0.00069524,             0.00069524,             0.00069524
                    380,                0.82261,                0.51371,                 0.9813,                0.88432,                0.82982,                0.89229,                0.60085,                 1.0799,                0.59724,                 1.0375,             0.00069414,             0.00069414,             0.00069414
                    381,                0.81042,                0.50831,                0.96658,                0.90673,                0.84116,                0.90456,                0.60171,                 1.1073,                 0.5785,                 1.0558,             0.00069304,             0.00069304,             0.00069304
                    382,                0.86221,                0.52572,                0.96959,                0.89666,                0.83603,                0.91568,                0.58822,                 1.1847,                0.59768,                 1.0954,             0.00069194,             0.00069194,             0.00069194
                    383,                0.87096,                0.52828,                0.99073,                0.85709,                0.87991,                0.90173,                0.59903,                 1.0879,                0.54428,                 1.0458,             0.00069084,             0.00069084,             0.00069084
                    384,                0.81738,                0.50108,                0.96205,                0.83554,                0.86268,                0.89013,                0.59238,                 1.1304,                 0.5797,                 1.0526,             0.00068974,             0.00068974,             0.00068974
                    385,                0.87724,                0.52819,                0.99134,                0.91772,                0.81821,                0.88154,                0.57617,                 1.1259,                0.64433,                 1.0576,             0.00068864,             0.00068864,             0.00068864
                    386,                0.84043,                 0.5202,                 0.9565,                0.88071,                0.83197,                 0.8862,                0.57452,                 1.1488,                0.62556,                 1.0583,             0.00068754,             0.00068754,             0.00068754
                    387,                0.83259,                0.50851,                0.95234,                0.89661,                 0.8503,                0.89984,                0.59229,                 1.1541,                0.59602,                 1.0599,             0.00068644,             0.00068644,             0.00068644
                    388,                0.86238,                 0.5213,                0.96105,                0.87059,                0.87936,                0.89574,                0.59181,                 1.1466,                0.55245,                 1.0412,             0.00068534,             0.00068534,             0.00068534
                    389,                0.86875,                0.51128,                0.99545,                0.86596,                 0.8298,                0.88978,                0.60093,                 1.1198,                0.55884,                 1.0447,             0.00068424,             0.00068424,             0.00068424
                    390,                0.85524,                0.50223,                0.95747,                0.87422,                0.82922,                0.88673,                0.58307,                 1.1481,                0.57608,                 1.0685,             0.00068314,             0.00068314,             0.00068314
                    391,                0.89108,                0.54245,                0.99408,                0.87155,                0.83248,                0.89936,                0.60621,                 1.0843,                0.53311,                 1.0266,             0.00068204,             0.00068204,             0.00068204
                    392,                0.83106,                0.51324,                0.97344,                0.92614,                0.73573,                0.87646,                0.61244,                 1.0531,                0.52048,                 1.0069,             0.00068094,             0.00068094,             0.00068094
                    393,                 0.7965,                0.49461,                0.95724,                0.91965,                0.74634,                0.86155,                 0.6019,                 1.0635,                0.51141,                 1.0209,             0.00067984,             0.00067984,             0.00067984
                    394,                0.83809,                0.50475,                0.97641,                0.90693,                 0.7886,                0.88662,                0.60239,                 1.0703,                0.52168,                 1.0171,             0.00067874,             0.00067874,             0.00067874
                    395,                0.85218,                0.51323,                0.96577,                0.87623,                0.87486,                0.89855,                0.61652,                 1.0539,                0.51812,                 1.0057,             0.00067764,             0.00067764,             0.00067764
                    396,                0.80214,                 0.4946,                0.95482,                0.88094,                 0.8339,                0.87342,                0.60825,                 1.0433,                0.52836,                 1.0148,             0.00067654,             0.00067654,             0.00067654
                    397,                0.82806,                 0.4999,                0.97273,                0.82511,                0.84407,                 0.8609,                0.59665,                 1.0669,                0.55468,                 1.0403,             0.00067544,             0.00067544,             0.00067544
                    398,                0.82317,                0.50966,                0.97514,                0.82579,                0.86533,                0.87117,                0.59853,                 1.0901,                0.58924,                 1.0425,             0.00067434,             0.00067434,             0.00067434
                    399,                0.85705,                0.52118,                0.98561,                0.97535,                0.79654,                0.88908,                0.61126,                 1.0457,                0.55382,                 1.0271,             0.00067324,             0.00067324,             0.00067324
                    400,                0.82455,                0.48901,                0.95714,                0.89262,                0.83884,                 0.8815,                0.62197,                 1.0916,                0.59478,                 1.0413,             0.00067214,             0.00067214,             0.00067214
                    401,                 0.8546,                0.52671,                0.97618,                0.84493,                0.85405,                0.88136,                0.60284,                 1.0965,                0.57404,                 1.0472,             0.00067104,             0.00067104,             0.00067104
                    402,                0.81608,                0.51195,                0.95446,                0.83746,                0.86529,                 0.8811,                0.62131,                  1.034,                 0.5815,                 1.0214,             0.00066994,             0.00066994,             0.00066994
                    403,                0.81663,                0.50467,                0.96106,                0.93599,                0.79517,                0.88981,                0.60995,                 1.1185,                0.57282,                 1.0568,             0.00066884,             0.00066884,             0.00066884
                    404,                0.82644,                0.51153,                0.97262,                0.85386,                0.86378,                0.89136,                0.59757,                  1.139,                0.65323,                 1.0893,             0.00066774,             0.00066774,             0.00066774
                    405,                0.82822,                0.50351,                0.97932,                0.88996,                0.85549,                0.91867,                0.59492,                 1.1723,                0.61668,                 1.0879,             0.00066664,             0.00066664,             0.00066664
                    406,                0.79723,                0.48933,                0.95185,                  0.873,                0.85745,                0.91445,                0.60127,                 1.1235,                0.56111,                  1.065,             0.00066554,             0.00066554,             0.00066554
                    407,                0.80369,                0.49908,                0.96288,                0.92742,                0.85053,                0.91871,                0.61145,                  1.074,                 0.5719,                 1.0348,             0.00066444,             0.00066444,             0.00066444
                    408,                0.81968,                0.52209,                0.96054,                0.90217,                0.85492,                0.91001,                0.60523,                 1.1327,                0.59531,                 1.0617,             0.00066334,             0.00066334,             0.00066334
                    409,                0.84174,                0.51398,                0.96305,                0.87125,                0.87008,                0.89087,                0.60724,                 1.1355,                0.58065,                 1.0475,             0.00066224,             0.00066224,             0.00066224
                    410,                0.82347,                0.51713,                0.96807,                0.84625,                0.86654,                0.88446,                0.60802,                 1.0164,                0.57734,                0.99655,             0.00066114,             0.00066114,             0.00066114
                    411,                0.79452,                0.49238,                0.95015,                0.83547,                0.88976,                0.90355,                0.59801,                 1.0739,                0.54174,                 1.0101,             0.00066005,             0.00066005,             0.00066005
                    412,                0.81584,                 0.5141,                0.98219,                0.94251,                0.79568,                0.91789,                0.62537,                 1.0251,                0.53046,                 1.0004,             0.00065895,             0.00065895,             0.00065895
                    413,                0.83387,                0.49149,                0.99131,                0.93742,                0.83121,                0.89712,                0.61857,                  1.065,                0.54833,                 1.0154,             0.00065785,             0.00065785,             0.00065785
                    414,                0.82081,                0.50846,                0.95709,                0.84997,                0.83175,                0.88264,                0.61889,                 1.0495,                0.58847,                 1.0285,             0.00065675,             0.00065675,             0.00065675
                    415,                0.83199,                0.50985,                0.96974,                0.84518,                0.85074,                0.88203,                0.60848,                 1.0848,                0.59091,                 1.0368,             0.00065565,             0.00065565,             0.00065565
                    416,                 0.8115,                0.51961,                0.94608,                0.88051,                 0.8169,                0.88724,                0.61368,                 1.0885,                0.58015,                 1.0465,             0.00065455,             0.00065455,             0.00065455
                    417,                0.79022,                0.47634,                 0.9377,                0.83339,                0.84005,                0.87972,                0.60559,                 1.1118,                0.56953,                 1.0514,             0.00065345,             0.00065345,             0.00065345
                    418,                0.81097,                0.50819,                0.97204,                0.94008,                 0.7607,                0.87845,                0.60021,                 1.0976,                0.56815,                 1.0449,             0.00065235,             0.00065235,             0.00065235
                    419,                 0.8153,                0.48308,                0.96242,                0.79283,                0.90125,                0.89729,                0.60873,                 1.1064,                0.57965,                 1.0426,             0.00065125,             0.00065125,             0.00065125
