                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    348,                0.61378,                0.38802,                 0.9006,                0.88097,                0.87612,                0.92161,                0.62329,                 1.0365,                  0.477,                 1.0102,             0.00072934,             0.00072934,             0.00072934
                    349,                0.58544,                0.36325,                0.89804,                0.88711,                0.89363,                0.92783,                 0.6421,                 1.0111,                0.44441,                 1.0018,             0.00072824,             0.00072824,             0.00072824
                    350,                0.62365,                0.38957,                0.88888,                0.84555,                 0.9229,                0.91918,                0.64036,                 1.0045,                0.46451,                 1.0166,             0.00072714,             0.00072714,             0.00072714
                    351,                0.60737,                0.36558,                0.90951,                0.84207,                0.93086,                0.93712,                0.62919,                 1.0086,                0.47799,                 1.0104,             0.00072604,             0.00072604,             0.00072604
                    352,                0.58671,                0.35934,                0.88866,                0.90116,                0.91207,                0.94472,                0.64477,                 1.0078,                0.48648,                 1.0133,             0.00072494,             0.00072494,             0.00072494
                    353,                0.61539,                0.37345,                0.89699,                0.88653,                 0.9062,                0.95224,                0.63851,                 1.0431,                0.48187,                 1.0236,             0.00072384,             0.00072384,             0.00072384
                    354,                0.60956,                0.38667,                0.88914,                  0.929,                0.87514,                0.95131,                 0.6421,                 1.0249,                0.49831,                 1.0182,             0.00072274,             0.00072274,             0.00072274
                    355,                0.59707,                0.35608,                0.87829,                0.93085,                 0.8763,                0.94966,                0.63984,                 1.0285,                0.47482,                 1.0127,             0.00072164,             0.00072164,             0.00072164
                    356,                0.59145,                0.36868,                0.89642,                0.94697,                0.86086,                0.93132,                0.62589,                 1.0453,                0.50861,                 1.0177,             0.00072054,             0.00072054,             0.00072054
                    357,                0.61267,                0.37524,                0.90821,                0.93433,                0.83775,                0.94056,                0.63569,                 1.0178,                 0.4913,                 1.0327,             0.00071944,             0.00071944,             0.00071944
                    358,                0.62232,                 0.3801,                0.90443,                 0.9058,                0.90254,                0.95069,                0.65044,                0.96566,                0.45956,                0.99223,             0.00071834,             0.00071834,             0.00071834
                    359,                0.59991,                0.37275,                0.89083,                0.85617,                0.89339,                0.91777,                0.63419,                 1.0389,                0.48288,                 1.0295,             0.00071724,             0.00071724,             0.00071724
                    360,                0.65478,                0.39346,                0.92161,                0.87392,                0.88397,                0.93029,                0.65454,                0.98367,                0.45057,                 1.0007,             0.00071614,             0.00071614,             0.00071614
                    361,                0.62119,                0.38182,                 0.9033,                0.84444,                0.87649,                0.93391,                0.66817,                0.98081,                0.43584,                 1.0022,             0.00071504,             0.00071504,             0.00071504
                    362,                 0.6041,                0.36686,                0.89153,                 0.9569,                 0.7969,                0.92509,                 0.6545,                 1.0043,                0.47823,                 1.0151,             0.00071394,             0.00071394,             0.00071394
                    363,                0.59697,                0.38134,                0.89261,                0.90722,                 0.9112,                0.94445,                0.64615,                  1.017,                0.45894,                 1.0116,             0.00071284,             0.00071284,             0.00071284
                    364,                0.63174,                0.37658,                0.91086,                0.89061,                0.89522,                0.93877,                0.64141,                  1.003,                0.43836,                 0.9971,             0.00071174,             0.00071174,             0.00071174
                    365,                0.65139,                0.40128,                0.90711,                0.84909,                0.91588,                0.93785,                0.64105,                 1.0209,                 0.4683,                   1.01,             0.00071064,             0.00071064,             0.00071064
                    366,                0.63118,                0.39016,                0.91042,                0.90213,                0.90854,                0.94447,                0.64257,                  1.052,                0.45469,                 1.0293,             0.00070954,             0.00070954,             0.00070954
                    367,                0.67579,                0.40633,                0.90143,                0.89004,                0.89602,                0.93755,                0.64355,                 1.0225,                0.47897,                 1.0145,             0.00070844,             0.00070844,             0.00070844
                    368,                0.61031,                0.37798,                0.87717,                0.82359,                0.85731,                0.91897,                0.64535,                 1.0588,                0.50716,                 1.0015,             0.00070734,             0.00070734,             0.00070734
                    369,                0.64653,                0.37984,                0.91069,                0.93696,                0.79686,                 0.9248,                0.64403,                 1.0374,                0.49173,                 1.0089,             0.00070624,             0.00070624,             0.00070624
                    370,                0.59564,                0.36182,                0.90614,                0.88609,                0.81703,                0.91415,                0.64018,                0.99967,                 0.4308,                  1.012,             0.00070514,             0.00070514,             0.00070514
                    371,                0.63511,                 0.3782,                0.90922,                0.83453,                0.95865,                0.94697,                0.64568,                 1.0703,                0.46971,                 1.0165,             0.00070404,             0.00070404,             0.00070404
                    372,                0.62553,                0.37719,                0.89485,                0.88592,                0.90247,                0.94236,                0.64672,                 1.0772,                0.47071,                 1.0245,             0.00070294,             0.00070294,             0.00070294
                    373,                0.58754,                0.36734,                0.88279,                0.95985,                0.86287,                0.93862,                0.63454,                 1.0405,                0.43465,                 1.0296,             0.00070184,             0.00070184,             0.00070184
                    374,                0.59186,                0.36825,                0.88844,                 0.9011,                0.91521,                 0.9387,                0.63424,                 1.0246,                0.43999,                 1.0168,             0.00070074,             0.00070074,             0.00070074
                    375,                0.59375,                0.36207,                0.88446,                0.90762,                 0.9253,                0.93547,                0.63909,                 1.0285,                0.44726,                 1.0085,             0.00069964,             0.00069964,             0.00069964
                    376,                0.61308,                0.36673,                 0.8976,                0.92178,                0.91824,                0.94207,                0.64216,                 1.0014,                0.43061,                 1.0113,             0.00069854,             0.00069854,             0.00069854
                    377,                0.62468,                0.38145,                0.89851,                0.89431,                0.90634,                 0.9427,                0.65365,                 1.0319,                0.43833,                 1.0142,             0.00069744,             0.00069744,             0.00069744
                    378,                0.61447,                0.36784,                0.90775,                0.91922,                0.92195,                0.94994,                0.65704,                 1.0672,                0.45119,                 1.0093,             0.00069634,             0.00069634,             0.00069634
                    379,                0.64392,                0.38654,                0.90199,                0.87624,                0.92706,                0.94763,                0.64393,                 1.0201,                0.46104,                 1.0148,             0.00069524,             0.00069524,             0.00069524
                    380,                0.57956,                0.36076,                 0.8967,                0.86444,                0.88924,                0.94309,                0.64203,                 1.0572,                0.46939,                 1.0307,             0.00069414,             0.00069414,             0.00069414
                    381,                0.59685,                0.36854,                0.88878,                0.91003,                0.90005,                0.95511,                0.65062,                 1.0147,                0.43537,                 1.0093,             0.00069304,             0.00069304,             0.00069304
                    382,                0.62383,                 0.3833,                0.88249,                0.89395,                0.90777,                0.92985,                0.63245,                 1.0123,                0.41904,                 1.0081,             0.00069194,             0.00069194,             0.00069194
                    383,                0.61709,                0.37722,                0.89821,                0.90828,                0.94061,                0.95693,                0.65752,                0.96686,                0.42179,                0.98169,             0.00069084,             0.00069084,             0.00069084
                    384,                0.57924,                0.35912,                0.88866,                0.93115,                0.90923,                0.96163,                0.66405,                0.93831,                0.45833,                0.96056,             0.00068974,             0.00068974,             0.00068974
                    385,                 0.6137,                0.37309,                0.90157,                0.90095,                0.83638,                0.90257,                0.62273,                 1.0312,                 0.4793,                0.99858,             0.00068864,             0.00068864,             0.00068864
                    386,                0.60458,                0.37348,                0.87407,                0.90239,                0.81461,                0.88688,                0.62813,                 1.0736,                0.51643,                 1.0124,             0.00068754,             0.00068754,             0.00068754
                    387,                  0.588,                 0.3625,                0.87134,                0.88312,                0.89972,                 0.9305,                0.65196,                 1.0155,                0.43938,                 1.0027,             0.00068644,             0.00068644,             0.00068644
                    388,                 0.6033,                  0.358,                0.88538,                0.87292,                0.92096,                0.94272,                0.61465,                 1.0714,                0.43238,                  1.007,             0.00068534,             0.00068534,             0.00068534
                    389,                0.60582,                0.36106,                0.89472,                0.89115,                0.89279,                0.95388,                0.63498,                 1.0293,                 0.4483,                 1.0008,             0.00068424,             0.00068424,             0.00068424
                    390,                0.60547,                0.37012,                0.88244,                0.92712,                0.84414,                0.93029,                0.63512,                  1.001,                 0.4358,                 1.0003,             0.00068314,             0.00068314,             0.00068314
                    391,                0.65463,                0.38204,                 0.9086,                0.88455,                0.83427,                0.91433,                0.63563,                0.99106,                0.44041,                 1.0011,             0.00068204,             0.00068204,             0.00068204
                    392,                0.60539,                0.36098,                0.90394,                0.94821,                0.78021,                0.89967,                0.62031,                 1.0027,                 0.4638,                 0.9885,             0.00068094,             0.00068094,             0.00068094
                    393,                 0.6309,                0.36547,                0.89294,                0.88749,                0.89807,                0.94731,                0.62623,                 1.0174,                 0.4847,                 1.0521,             0.00067984,             0.00067984,             0.00067984
                    394,                0.59385,                0.37149,                0.89835,                 0.9087,                0.90914,                 0.9652,                0.65429,                0.99197,                0.45722,                 1.0354,             0.00067874,             0.00067874,             0.00067874
                    395,                0.60034,                0.37723,                0.88657,                0.94739,                0.88347,                0.95906,                0.65941,                 1.0033,                0.47555,                0.99049,             0.00067764,             0.00067764,             0.00067764
                    396,                0.58857,                0.36253,                0.88381,                0.96402,                0.88075,                 0.9467,                0.66139,                 0.9714,                0.45982,                0.96735,             0.00067654,             0.00067654,             0.00067654
                    397,                 0.6135,                0.37092,                0.89528,                 0.9315,                0.87777,                0.93051,                0.66041,                 0.9636,                0.47935,                0.98027,             0.00067544,             0.00067544,             0.00067544
                    398,                0.58985,                0.35304,                0.90411,                0.91312,                 0.8665,                0.94306,                0.66345,                0.97911,                0.45685,                0.98398,             0.00067434,             0.00067434,             0.00067434
                    399,                0.58762,                0.36218,                0.88779,                0.91541,                0.88943,                0.93786,                0.65976,                 1.0199,                0.44017,                0.99192,             0.00067324,             0.00067324,             0.00067324
                    400,                0.58121,                0.35646,                0.87926,                0.92467,                0.92022,                0.96059,                 0.6594,                 1.0303,                0.45703,                 1.0009,             0.00067214,             0.00067214,             0.00067214
                    401,                0.60354,                0.37109,                0.88659,                0.88341,                0.84874,                0.89842,                0.63309,                0.99012,                0.46659,                0.98171,             0.00067104,             0.00067104,             0.00067104
                    402,                0.59712,                0.36477,                0.88524,                0.86413,                0.89343,                0.91471,                 0.6529,                0.99454,                 0.4731,                0.97694,             0.00066994,             0.00066994,             0.00066994
                    403,                0.58177,                0.35689,                0.88055,                0.91964,                0.88705,                0.94637,                0.66971,                0.98053,                0.48318,                0.98264,             0.00066884,             0.00066884,             0.00066884
                    404,                0.58264,                0.35028,                0.88769,                0.90147,                 0.9399,                0.96458,                0.67677,                0.96561,                0.42781,                0.96059,             0.00066774,             0.00066774,             0.00066774
                    405,                0.61443,                0.36797,                  0.889,                0.97106,                0.85159,                 0.9535,                0.66704,                0.97479,                0.44573,                0.99033,             0.00066664,             0.00066664,             0.00066664
                    406,                0.57528,                0.34005,                0.87789,                0.92133,                0.87011,                0.92552,                0.67348,                0.94387,                0.44278,                0.97275,             0.00066554,             0.00066554,             0.00066554
                    407,                0.58155,                 0.3641,                0.89961,                0.88467,                  0.873,                 0.9287,                0.67312,                 0.9889,                0.42064,                 0.9809,             0.00066444,             0.00066444,             0.00066444
                    408,                0.58071,                0.35308,                0.89023,                0.92322,                0.88027,                0.93322,                0.67562,                0.97592,                0.42566,                0.98401,             0.00066334,             0.00066334,             0.00066334
                    409,                0.62548,                0.37912,                 0.8916,                0.95158,                0.91339,                0.96034,                0.66271,                 1.0006,                0.43282,                0.98698,             0.00066224,             0.00066224,             0.00066224
                    410,                0.59571,                0.36241,                0.88567,                0.88944,                0.93083,                0.94432,                0.66217,                0.99669,                 0.4457,                0.97544,             0.00066114,             0.00066114,             0.00066114
                    411,                0.56718,                0.34596,                0.87018,                0.94106,                0.90955,                0.95046,                0.64433,                 1.0252,                0.45035,                0.99653,             0.00066005,             0.00066005,             0.00066005
                    412,                 0.5737,                0.36963,                  0.892,                0.91045,                 0.9126,                0.94319,                0.66331,                 1.0028,                0.42421,                0.99062,             0.00065895,             0.00065895,             0.00065895
                    413,                0.57368,                0.35949,                0.88989,                0.91947,                 0.8508,                0.92369,                0.65846,                0.97755,                0.44424,                0.97131,             0.00065785,             0.00065785,             0.00065785
                    414,                0.61459,                0.36317,                0.87844,                0.96576,                0.85754,                 0.9389,                0.66165,                0.96878,                   0.45,                 0.9718,             0.00065675,             0.00065675,             0.00065675
                    415,                 0.5977,                0.36799,                0.89767,                0.96493,                0.86734,                0.93253,                0.65455,                 1.0605,                0.47465,                0.99346,             0.00065565,             0.00065565,             0.00065565
                    416,                0.58441,                0.35223,                0.86815,                0.93713,                 0.8876,                0.93162,                0.64783,                 1.0482,                0.46563,                0.99822,             0.00065455,             0.00065455,             0.00065455
                    417,                0.54597,                0.33397,                0.85606,                0.93643,                 0.9114,                0.96772,                0.65295,                0.98668,                0.44567,                0.98573,             0.00065345,             0.00065345,             0.00065345
                    418,                0.56521,                0.34902,                0.88597,                0.91954,                0.92644,                0.97043,                0.65512,                0.99469,                0.42191,                0.99851,             0.00065235,             0.00065235,             0.00065235
                    419,                0.54887,                0.33449,                0.87667,                0.97056,                0.88463,                0.96458,                0.64903,                0.99462,                0.44631,                 1.0048,             0.00065125,             0.00065125,             0.00065125
                    420,                0.58753,                0.35902,                0.88167,                 0.8971,                0.89234,                0.93806,                0.64771,                0.98455,                0.45059,                 1.0071,             0.00065015,             0.00065015,             0.00065015
                    421,                0.58588,                0.35061,                0.91061,                0.86856,                0.88212,                 0.9125,                0.64488,                 1.0229,                0.44827,                 1.0238,             0.00064905,             0.00064905,             0.00064905
                    422,                0.55354,                0.33868,                0.88092,                 0.8918,                0.88235,                 0.9219,                0.64612,                 1.0118,                0.45882,                 1.0125,             0.00064795,             0.00064795,             0.00064795
                    423,                0.56456,                0.34255,                0.87766,                0.92463,                0.91739,                0.94207,                0.63614,                 1.0711,                0.44388,                 1.0037,             0.00064685,             0.00064685,             0.00064685
                    424,                0.57322,                0.34218,                0.87637,                0.91855,                 0.8813,                0.93209,                0.64385,                 1.0327,                0.44983,                 1.0102,             0.00064575,             0.00064575,             0.00064575
                    425,                0.56359,                0.35367,                0.88253,                0.87911,                0.90269,                0.93439,                0.64798,                 1.0034,                0.42492,                 1.0125,             0.00064465,             0.00064465,             0.00064465
                    426,                0.54138,                 0.3281,                0.85912,                0.90987,                0.84668,                0.91601,                0.65966,                0.98186,                0.41752,                 1.0019,             0.00064355,             0.00064355,             0.00064355
                    427,                0.55537,                0.34221,                0.87716,                0.93229,                0.89231,                0.95687,                0.66253,                0.95809,                 0.4168,                0.97661,             0.00064245,             0.00064245,             0.00064245
                    428,                0.55503,                0.33494,                0.87936,                0.91645,                 0.9212,                0.94949,                0.64701,                0.97794,                0.41136,                0.98765,             0.00064135,             0.00064135,             0.00064135
                    429,                0.54052,                 0.3396,                0.87347,                0.94116,                0.88004,                0.93222,                 0.6668,                 1.0016,                0.46136,                0.98444,             0.00064025,             0.00064025,             0.00064025
                    430,                0.55914,                0.34421,                0.88711,                0.92039,                0.84015,                0.90696,                0.64477,                 1.0386,                0.46345,                0.98726,             0.00063915,             0.00063915,             0.00063915
                    431,                0.55241,                0.34153,                0.87454,                0.93173,                0.85608,                0.91114,                0.64281,                 1.0294,                 0.4562,                0.99643,             0.00063805,             0.00063805,             0.00063805
                    432,                0.55602,                0.33682,                0.88616,                0.98415,                0.87368,                0.92232,                0.63047,                 1.0327,                0.46551,                 1.0066,             0.00063695,             0.00063695,             0.00063695
                    433,                0.56128,                0.34881,                0.89292,                0.90388,                0.87856,                0.90844,                0.63984,                 0.9828,                0.45209,                0.99167,             0.00063585,             0.00063585,             0.00063585
                    434,                0.55364,                0.34492,                  0.897,                0.85771,                0.91158,                0.92391,                0.65197,                0.97622,                0.44356,                 0.9921,             0.00063475,             0.00063475,             0.00063475
                    435,                0.56749,                 0.3546,                0.88527,                0.87574,                0.89418,                 0.9355,                0.65249,                0.99888,                0.44461,                 0.9904,             0.00063365,             0.00063365,             0.00063365
                    436,                0.54146,                0.34218,                0.86143,                0.89271,                0.86801,                0.92751,                0.65325,                 1.0166,                0.49116,                0.98949,             0.00063255,             0.00063255,             0.00063255
                    437,                0.56506,                0.34813,                0.88345,                0.95421,                0.88341,                0.93642,                0.65193,                 1.0403,                0.46435,                  1.003,             0.00063145,             0.00063145,             0.00063145
                    438,                0.60981,                0.37117,                0.90278,                0.94342,                0.87435,                0.93088,                0.64249,                 1.0817,                0.50072,                  1.022,             0.00063035,             0.00063035,             0.00063035
                    439,                0.59576,                0.38578,                0.89582,                0.90979,                0.88423,                0.93225,                0.63253,                 1.0642,                0.45858,                 1.0252,             0.00062925,             0.00062925,             0.00062925
                    440,                0.57598,                0.34841,                0.88353,                0.94744,                0.87469,                0.92892,                0.62032,                 1.0593,                0.45238,                 1.0323,             0.00062815,             0.00062815,             0.00062815
                    441,                0.55063,                0.35924,                0.87995,                0.88008,                0.89811,                0.91558,                0.63449,                  1.009,                0.44758,                 1.0088,             0.00062705,             0.00062705,             0.00062705
                    442,                0.60284,                0.36654,                0.90079,                0.81144,                0.88999,                0.91517,                0.61464,                 1.0468,                0.48293,                 1.0285,             0.00062595,             0.00062595,             0.00062595
                    443,                0.56747,                0.34742,                0.88414,                0.95319,                0.79501,                 0.9091,                0.63845,                 1.0103,                0.47233,                 1.0168,             0.00062485,             0.00062485,             0.00062485
                    444,                0.58639,                 0.3622,                0.89641,                0.93237,                0.80163,                0.91198,                0.63913,                 1.0079,                0.44932,                 1.0008,             0.00062375,             0.00062375,             0.00062375
                    445,                0.54556,                 0.3284,                0.86916,                0.86993,                0.86733,                0.91457,                0.64498,                 1.0143,                0.44568,                 1.0071,             0.00062265,             0.00062265,             0.00062265
                    446,                0.56716,                0.33957,                 0.8724,                0.86673,                0.87984,                0.90603,                0.65205,                0.99636,                0.44608,                 1.0044,             0.00062155,             0.00062155,             0.00062155
                    447,                 0.5584,                0.34962,                0.88891,                0.88952,                0.86835,                0.89725,                0.63712,                 1.0148,                 0.4646,                 1.0135,             0.00062045,             0.00062045,             0.00062045
                    448,                0.54013,                0.33021,                0.85819,                0.87032,                0.88588,                 0.9191,                0.63523,                 1.0254,                0.45018,                  1.011,             0.00061935,             0.00061935,             0.00061935
                    449,                0.56445,                0.34983,                0.88542,                0.87428,                0.92817,                0.92795,                0.63544,                 1.0208,                0.45432,                   1.01,             0.00061825,             0.00061825,             0.00061825
                    450,                0.56645,                0.34029,                 0.8835,                 0.9003,                0.81723,                0.89854,                0.65253,                0.96315,                0.44666,                 1.0131,             0.00061715,             0.00061715,             0.00061715
                    451,                0.55387,                0.33065,                0.86243,                0.90881,                0.91398,                0.94311,                0.65197,                 1.0051,                0.43878,                 1.0181,             0.00061605,             0.00061605,             0.00061605
                    452,                0.54337,                0.33403,                0.88028,                0.86358,                0.89324,                0.92444,                0.65033,                 1.0167,                0.44607,                 1.0104,             0.00061495,             0.00061495,             0.00061495
                    453,                0.52248,                 0.3087,                0.85281,                 0.9303,                  0.845,                0.91996,                0.64221,                 1.0429,                0.45038,                 1.0209,             0.00061385,             0.00061385,             0.00061385
                    454,                0.53688,                0.32808,                0.86742,                0.88351,                  0.898,                0.93514,                0.62971,                 1.0349,                0.44718,                 1.0228,             0.00061275,             0.00061275,             0.00061275
                    455,                 0.5579,                0.34076,                0.88092,                 0.8611,                0.93899,                0.93582,                0.63312,                 1.0498,                0.43934,                  1.031,             0.00061165,             0.00061165,             0.00061165
                    456,                0.53594,                0.32435,                0.87127,                0.87779,                0.93072,                0.93958,                 0.6388,                 1.0417,                0.44701,                 1.0187,             0.00061055,             0.00061055,             0.00061055
                    457,                 0.5421,                  0.336,                0.86951,                0.90848,                0.91735,                0.93626,                0.64855,                 1.0118,                 0.4341,                 1.0153,             0.00060945,             0.00060945,             0.00060945
                    458,                 0.5702,                0.34273,                 0.8747,                0.90376,                0.92995,                0.95131,                0.63521,                 1.0485,                0.43149,                 1.0053,             0.00060835,             0.00060835,             0.00060835
                    459,                0.56639,                0.34123,                0.87171,                0.87931,                0.93956,                0.95158,                0.66433,                 1.0099,                0.42795,                0.98374,             0.00060725,             0.00060725,             0.00060725
                    460,                0.57447,                0.36393,                0.87902,                0.91044,                0.95341,                0.96756,                0.67397,                0.97557,                0.39733,                0.96428,             0.00060615,             0.00060615,             0.00060615
                    461,                 0.5555,                0.33144,                0.87746,                0.89642,                0.92267,                0.94499,                0.66585,                0.97402,                0.42668,                0.96653,             0.00060505,             0.00060505,             0.00060505
                    462,                0.55648,                0.33344,                0.87476,                0.96043,                0.87215,                 0.9495,                0.66966,                0.99509,                0.43754,                0.99429,             0.00060395,             0.00060395,             0.00060395
                    463,                0.54962,                0.32014,                0.87491,                0.88052,                0.93142,                0.95202,                0.66684,                 1.0014,                0.46252,                0.99037,             0.00060285,             0.00060285,             0.00060285
                    464,                0.54706,                0.33023,                0.86632,                0.87023,                0.93491,                0.94054,                0.65412,                 0.9535,                0.44489,                0.96474,             0.00060175,             0.00060175,             0.00060175
                    465,                0.56986,                0.34039,                0.86617,                0.87487,                0.93887,                 0.9412,                0.65965,                0.93406,                0.44285,                0.97167,             0.00060065,             0.00060065,             0.00060065
                    466,                0.55093,                0.34243,                0.87417,                0.88484,                 0.9291,                 0.9412,                0.65939,                0.93582,                0.43629,                0.97227,             0.00059955,             0.00059955,             0.00059955
                    467,                0.52234,                0.31256,                0.86096,                0.87379,                0.94459,                0.95254,                0.65517,                 1.0061,                0.42604,                0.98614,             0.00059845,             0.00059845,             0.00059845
                    468,                0.53002,                  0.318,                0.86866,                0.91408,                0.89213,                0.94483,                0.65489,                 1.0124,                0.42611,                 1.0038,             0.00059735,             0.00059735,             0.00059735
                    469,                0.51852,                0.30839,                0.87137,                0.90444,                0.92892,                0.95323,                0.66571,                0.99033,                0.42636,                0.99513,             0.00059625,             0.00059625,             0.00059625
                    470,                0.55399,                0.33621,                0.88566,                 0.9095,                0.90482,                0.95047,                0.65885,                 1.0116,                0.45008,                0.99789,             0.00059515,             0.00059515,             0.00059515
                    471,                0.53826,                0.32794,                0.86835,                0.92607,                0.90936,                0.95832,                0.65931,                 1.0371,                 0.4451,                 1.0076,             0.00059405,             0.00059405,             0.00059405
                    472,                 0.5523,                0.33738,                0.88938,                0.84925,                 0.9368,                0.95267,                0.65922,                 1.0312,                0.50904,                 1.0107,             0.00059295,             0.00059295,             0.00059295
                    473,                0.55787,                0.32565,                0.88193,                0.90093,                0.93609,                0.96546,                0.65774,                 1.0128,                0.46472,                 1.0009,             0.00059185,             0.00059185,             0.00059185
                    474,                 0.5406,                0.34232,                0.86464,                0.90658,                 0.9013,                 0.9503,                0.66548,                0.99884,                0.45033,                0.99388,             0.00059075,             0.00059075,             0.00059075
                    475,                0.55062,                0.33292,                0.87511,                 0.9047,                0.91443,                0.94599,                0.65426,                  1.055,                0.48114,                0.99678,             0.00058965,             0.00058965,             0.00058965
                    476,                0.54538,                0.33487,                0.86434,                0.89218,                0.87719,                0.92443,                0.65193,                 1.0325,                0.48524,                 1.0004,             0.00058855,             0.00058855,             0.00058855
                    477,                 0.5588,                0.34903,                0.87668,                 0.9037,                0.90443,                0.93759,                0.65904,                 1.0089,                0.46398,                0.99833,             0.00058745,             0.00058745,             0.00058745
                    478,                0.52195,                0.33275,                0.84124,                0.90356,                0.90195,                0.93554,                0.64878,                 1.0259,                0.48224,                 1.0098,             0.00058635,             0.00058635,             0.00058635
                    479,                0.52468,                 0.3311,                0.87896,                 0.9273,                0.92534,                0.95289,                 0.6566,                 1.0001,                0.46476,                 1.0184,             0.00058525,             0.00058525,             0.00058525
                    480,                0.53476,                0.33744,                0.85707,                0.94884,                0.87967,                0.94945,                0.65584,                 1.0323,                0.45528,                 1.0312,             0.00058415,             0.00058415,             0.00058415
                    481,                0.52998,                0.33066,                 0.8542,                0.88172,                0.91859,                0.95316,                0.66403,                 1.0665,                0.43978,                 1.0231,             0.00058305,             0.00058305,             0.00058305
